Serial,Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month
LA2006,LANDSLIDE,lka002,lka002001,lka002001036,Maligathenna(GN),Kandy,2006-04-11,2006,4
LA2006,LANDSLIDE,lka002,lka002001,lka002001036,Kotabogoda(GN),Kandy,2006-04-11,2006,4
LA2006,LANDSLIDE,lka002,lka002001,lka002001036,Kadugannawa Town(GN),Kandy,2006-04-11,2006,4
LA2006,LANDSLIDE,lka002,lka002001,lka002001036,Kirimetiyawatta(GN),Kandy,2006-04-11,2006,4
LA2007,LANDSLIDE,lka002,lka002001,lka002001036,Pelawa Ihala Meda(GN),Kandy,2007-11-29,2007,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001036,Udarathmeewala(GN),Kandy,2006-04-11,2006,4
LA2006,LANDSLIDE,lka002,lka002001,lka002001036,Panabokka(GN),Kandy,2006-04-11,2006,4
LA2006,LANDSLIDE,lka002,lka002001,lka002001033,Haloluwa Pallegama(GN),Kandy,2006-05-24,2006,5
LA2009,LANDSLIDE,lka002,lka002001,lka002001033,Hapugoda(GN),Kandy,2009-07-06,2009,7
LA2008,LANDSLIDE,lka002,lka002001,lka002001033,Owathenna(GN),Kandy,2008-11-29,2008,11
LA2008,LANDSLIDE,lka002,lka002001,lka002001033,Yahalathenna Kanda(GN),Kandy,2008-11-26,2008,11
LA2008,LANDSLIDE,lka002,lka002001,lka002001033,Thittapajjala(GN),Kandy,2008-11-26,2008,11
LA2008,LANDSLIDE,lka002,lka002001,lka002001033,Kurunduwatta(GN),Kandy,2008-10-14,2008,10
LA2008,LANDSLIDE,lka002,lka002001,lka002001033,Viguhumpola(GN),Kandy,2008-10-19,2008,10
LA2008,LANDSLIDE,lka002,lka002001,lka002001033,Hamangoda North(GN),Kandy,2008-10-20,2008,10
LA2008,LANDSLIDE,lka002,lka002001,lka002001033,Uduwawala West(GN),Kandy,2008-04-15,2008,4
LA2008,LANDSLIDE,lka002,lka002001,lka002001033,Yatiwawala(GN),Kandy,2008-11-03,2008,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001033,Ulladupitiya West(GN),Kandy,2006-11-18,2006,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001033,Uduwewala East(GN),Kandy,2006-11-19,2006,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001033,Hamangoda North (GN),Kandy,2006-11-15,2006,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001033,Viguhumpola(GN),Kandy,2006-11-18,2006,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001033,Senarathgama South(GN),Kandy,2006-11-18,2006,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001033,Seewaleekanda(GN),Kandy,2006-11-11,2006,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001033,Eldeniya(GN),Kandy,2006-07-11,2006,7
LA2006,LANDSLIDE,lka002,lka002001,lka002001033,Hedeniya(GN),Kandy,2006-11-18,2006,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001033,Hedeniya(GN),Kandy,2006-01-11,2006,1
LA2006,LANDSLIDE,lka002,lka002001,lka002001033,Medawala(GN),Kandy,2006-11-18,2006,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001033,Warathenna(GN),Kandy,2006-11-11,2006,11
RA2009,RAINS,lka002,lka002001,lka002001033,Ihalagama(GN),Kandy,2009-01-17,2009,1
RA2007,RAINS,lka002,lka002001,lka002001033,Attaragama(GN),Kandy,2007-06-28,2007,6
RA2007,RAINS,lka002,lka002001,lka002001033,Udabokalawela(GN),Kandy,2007-10-16,2007,10
RA2006,RAINS,lka002,lka002001,lka002001033,Doranegam(GN),Kandy,2006-11-20,2006,11
RA2006,RAINS,lka002,lka002001,lka002001033,Kurulugammana(GN),Kandy,2006-01-12,2006,1
RA2006,RAINS,lka002,lka002001,lka002001033,Bothota(GN),Kandy,2006-12-22,2006,12
RA2006,RAINS,lka002,lka002001,lka002001033,Inigala(GN),Kandy,2006-12-14,2006,12
RA2006,RAINS,lka002,lka002001,lka002001033,Rathmale(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001033,Eldeniya(GN),Kandy,2006-11-17,2006,11
RA2006,RAINS,lka002,lka002001,lka002001033,Eladeniya(GN),Kandy,2006-11-18,2006,11
RA2006,RAINS,lka002,lka002001,lka002001033,Ranawana(GN),Kandy,2006-11-18,2006,11
RA2006,RAINS,lka002,lka002001,lka002001033,Senarathgama(GN),Kandy,2006-11-19,2006,11
RA2006,RAINS,lka002,lka002001,lka002001033,Mahathenna(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001033,Warathenna(GN),Kandy,2006-12-11,2006,12
RA2006,RAINS,lka002,lka002001,lka002001033,Bokalawela,Kandy,2006-11-18,2006,11
RA2006,RAINS,lka002,lka002001,lka002001033,Hapugoda(GN),Kandy,2006-11-18,2006,11
RA2006,RAINS,lka002,lka002001,lka002001033,Nugawela(GN),Kandy,2006-11-13,2006,11
RA2006,RAINS,lka002,lka002001,lka002001033,Viguhumpola(GN),Kandy,2006-12-11,2006,12
RA2006,RAINS,lka002,lka002001,lka002001033,Viguhumpola(GN),Kandy,2006-06-11,2006,6
RA2006,RAINS,lka002,lka002001,lka002001033,Medawala(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001033,Yatiwawala(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001033,Warathenna(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001033,Muthtettuhena(GN),Kandy,2006-08-11,2006,8
RA2006,RAINS,lka002,lka002001,lka002001033,Muthtettuhena(GN),Kandy,2006-10-24,2006,10
RA2006,RAINS,lka002,lka002001,lka002001033,Bothota(GN),Kandy,2006-08-22,2006,8
RA2009,RAINS,lka002,lka002001,lka002001051,Ihalagama(GN),Kandy,2009-03-24,2009,3
RA2009,RAINS,lka002,lka002001,lka002001051,Kalugalahinna(GN),Kandy,2009-01-07,2009,1
RA2007,RAINS,lka002,lka002001,lka002001051,Wahugapitiya(GN),Kandy,2007-08-09,2007,8
RA2007,RAINS,lka002,lka002001,lka002001051,Thirappane,Kandy,2007-10-31,2007,10
RA2007,RAINS,lka002,lka002001,lka002001051,,Kandy,2007-01-15,2007,1
RA2007,RAINS,lka002,lka002001,lka002001051,Hunukotugama(GN),Kandy,2007-06-21,2007,6
RA2007,RAINS,lka002,lka002001,lka002001051,Angammana West(GN),Kandy,2007-08-04,2007,8
RA2007,RAINS,lka002,lka002001,lka002001051,Mavathura(GN),Kandy,2007-06-22,2007,6
RA2007,RAINS,lka002,lka002001,lka002001051,,Kandy,2007-06-22,2007,6
RA2007,RAINS,lka002,lka002001,lka002001051,Rathmalkaduwa(GN),Kandy,2007-07-16,2007,7
RA2006,RAINS,lka002,lka002001,lka002001051,Kekulanda(GN),Kandy,2006-10-12,2006,10
RA2006,RAINS,lka002,lka002001,lka002001051,Wattehena(GN),Kandy,2006-12-21,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Pussellawa(GN),Kandy,2006-03-11,2006,3
RA2006,RAINS,lka002,lka002001,lka002001051,Hapugaspitiya(GN),Kandy,2006-01-29,2006,1
RA2006,RAINS,lka002,lka002001,lka002001051,Kirinda(GN),Kandy,2006-11-19,2006,11
Ra2006,RAINS,lka002,lka002001,lka002001051,Pussellawagama(GN),Kandy,2006-11-18,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Hunukotugama(GN),Kandy,2006-11-16,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Hunukotugama(GN),Kandy,2006-11-21,2006,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,"Paradeka(GN), Pallegama(GN), Gampola East(GN)",Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Rathmalkaduwa(GN),Kandy,2006-11-15,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Kirinda(GN),Kandy,2006-12-14,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Kalugalhinna(GN),Kandy,2006-11-16,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Galaka(GN),Kandy,2006-12-23,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Millagaspitiya(GN),Kandy,2006-12-11,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Rathmalkaduwa(GN),Kandy,2006-12-18,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Delpitiya(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Nawadevita(GN),Kandy,2006-11-13,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Atabage,Kandy,2006-12-21,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Doragala(GN),Kandy,2006-11-20,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Millagaspitiya(GN),Kandy,2006-11-20,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Ihalagama(GN),Kandy,2006-05-12,2006,5
RA2006,RAINS,lka002,lka002001,lka002001051,Ihalagama(GN),Kandy,2006-11-17,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Ihalagama(GN),Kandy,2006-12-12,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Kahatapitiya(GN),Kandy,2006-12-11,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Kalugalhinna(GN),Kandy,2006-12-11,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Kirinda(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Millagaspitiya(GN),Kandy,2006-11-13,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Mount Temple(GN),Kandy,2006-11-17,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Mount Temple(GN),Kandy,2006-11-16,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Ilangawatta(GN),Kandy,2006-12-11,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Angammana East(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Galgediyawa(GN),Kandy,2006-12-11,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Hapugaspitiya(GN),Kandy,2006-11-14,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Hunukotugama(GN),Kandy,2006-12-11,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Millagaspitiya(GN),Kandy,2006-11-19,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Dunukeulla(GN),Kandy,2006-11-13,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Rathmalkaduwa(GN),Kandy,2006-10-29,2006,10
RA2006,RAINS,lka002,lka002001,lka002001051,Nawadevita(GN),Kandy,2006-12-11,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Ranawala(GN),Kandy,2006-12-11,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Singhapitiya South(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Singhapitiya(GN),Kandy,2006-08-11,2006,8
RA2006,RAINS,lka002,lka002001,lka002001051,Delpitiya(GN),Kandy,2006-09-11,2006,9
RA2006,RAINS,lka002,lka002001,lka002001051,Hunukotugama(GN),Kandy,2006-11-12,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Weliganga(GN),Kandy,2006-03-04,2006,3
RA2006,RAINS,lka002,lka002001,lka002001051,Weliganga(GN),Kandy,2006-04-11,2006,4
RA2006,RAINS,lka002,lka002001,lka002001051,Weliganga(GN),Kandy,2006-01-04,2006,1
RA2006,RAINS,lka002,lka002001,lka002001051,Hapugaspitiya(GN),Kandy,2006-03-01,2006,3
RA2006,RAINS,lka002,lka002001,lka002001051,Amuhena(GN),Kandy,2006-10-25,2006,10
RA2006,RAINS,lka002,lka002001,lka002001051,Polkumbura(GN),Kandy,2006-11-19,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Ranawala(GN),Kandy,2006-12-20,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Amunapuraya(GN),Kandy,2006-11-15,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Ihalagama(GN),Kandy,2006-06-11,2006,6
RA2006,RAINS,lka002,lka002001,lka002001051,Sinhapitiya North(GN),Kandy,2006-11-25,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Ihalagama(GN),Kandy,2006-12-18,2006,12
RA2006,RAINS,lka002,lka002001,lka002001051,Angammana West(GN),Kandy,2006-08-14,2006,8
RA2006,RAINS,lka002,lka002001,lka002001051,Delpitiya(GN),Kandy,2006-04-14,2006,4
RA2006,RAINS,lka002,lka002001,lka002001051,Hapugaspitiya(GN),Kandy,2006-06-26,2006,6
RA2006,RAINS,lka002,lka002001,lka002001051,Angammana West(GN),Kandy,2006-04-14,2006,4
RA2006,RAINS,lka002,lka002001,lka002001051,Pallegama(GN),Kandy,2006-11-25,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Navadevita(GN),Kandy,2006-04-14,2006,4
RA2006,RAINS,lka002,lka002001,lka002001051,Amuhena(GN),Kandy,2006-04-20,2006,4
RA2006,RAINS,lka002,lka002001,lka002001051,Mount Temple(GN),Kandy,2006-05-23,2006,5
RA2006,RAINS,lka002,lka002001,lka002001051,Angammana East(GN),Kandy,2006-04-14,2006,4
RA2006,RAINS,lka002,lka002001,lka002001051,Hunukotugama(GN),Kandy,2006-06-22,2006,6
RA2006,RAINS,lka002,lka002001,lka002001051,Amuhena(GN),Kandy,2006-09-05,2006,9
RA2006,RAINS,lka002,lka002001,lka002001051,Delpitiya(GN),Kandy,2006-03-07,2006,3
RA2006,RAINS,lka002,lka002001,lka002001051,Amuhena(GN),Kandy,2006-06-23,2006,6
RA2006,RAINS,lka002,lka002001,lka002001051,Angammana East(GN),Kandy,2006-04-15,2006,4
RA2006,RAINS,lka002,lka002001,lka002001051,Pallegama(GN),Kandy,2006-04-14,2006,4
RA2006,RAINS,lka002,lka002001,lka002001051,Amunupuraya(GN),Kandy,2006-08-11,2006,8
RA2006,RAINS,lka002,lka002001,lka002001051,Bowala(GN),Kandy,2006-01-09,2006,1
RA2006,RAINS,lka002,lka002001,lka002001051,Amunupuraya(GN),Kandy,2006-10-16,2006,10
RA2006,RAINS,lka002,lka002001,lka002001051,Paradeka(GN),Kandy,2006-09-11,2006,9
RA2006,RAINS,lka002,lka002001,lka002001051,Bowala(GN),Kandy,2006-08-14,2006,8
RA2006,RAINS,lka002,lka002001,lka002001051,Amuhena(GN),Kandy,2006-05-11,2006,5
RA2006,RAINS,lka002,lka002001,lka002001051,Millagaspitiya(GN),Kandy,2006-10-11,2006,10
RA2006,RAINS,lka002,lka002001,lka002001051,Amunupuraya(GN),Kandy,2006-11-14,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Pussellawa(GN),Kandy,2006-11-09,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Udovita(GN),Kandy,2006-07-31,2006,7
RA2006,RAINS,lka002,lka002001,lka002001051,Wahugapitiya(GN),Kandy,2006-04-04,2006,4
RA2006,RAINS,lka002,lka002001,lka002001051,Ihalagama(GN),Kandy,2006-09-18,2006,9
RA2006,RAINS,lka002,lka002001,lka002001051,Doragala(GN),Kandy,2006-04-09,2006,4
RA2006,RAINS,lka002,lka002001,lka002001051,Hunukotugama(GN),Kandy,2006-10-09,2006,10
RA2009,RAINS,lka002,lka002001,lka002001051,Kirinda(GN),Kandy,2006-10-17,2006,10
RA2006,RAINS,lka002,lka002001,lka002001051,Ranawala(GN),Kandy,2006-11-22,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Doragala(GN),Kandy,2006-11-16,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Hapugaspitiya(GN),Kandy,2006-11-22,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Ranawala(GN),Kandy,2006-11-21,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Ihalagama(GN),Kandy,2006-11-26,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Ilangahawatta(GN),Kandy,2006-02-12,2006,2
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,Mavathura(GN),Kandy,2006-04-11,2006,4
LA2009,LANDSLIDE,lka002,lka002001,lka002001051,Egoda Kalugamuwa(GN),Kandy,2009-09-11,2009,9
LA2009,LANDSLIDE,lka002,lka002001,lka002001051,Anagammana East(GN),Kandy,2009-01-19,2009,1
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,Egoda Kalgamuwa(GN),Kandy,2006-11-15,2006,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,Kahatapitiya(GN),Kandy,2006-11-11,2006,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,Wattehena(GN),Kandy,2006-12-11,2006,12
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,Galgediyawa(GN),Kandy,2006-11-11,2006,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,Angammana East(GN),Kandy,2006-11-11,2006,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,Bowala(GN),Kandy,2006-11-16,2006,11
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,Angammana West(GN),Kandy,2006-07-11,2006,7
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,Wahugapitiya(GN),Kandy,2006-08-11,2006,8
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,Kirinda(GN),Kandy,2006-10-30,2006,10
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,Egoda Kalugamuwa(GN),Kandy,2006-10-11,2006,10
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,Amunupura(GN),Kandy,2006-06-12,2006,6
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,Singhapitiya North(GN),Kandy,2006-04-09,2006,4
LA2006,LANDSLIDE,lka002,lka002001,lka002001051,Egoda Kalugamuwa(GN),Kandy,2006-07-11,2006,7
LA2008,LANDSLIDE,lka002,lka002001,lka002001027,"35/3, Temple Rd, Near the Narammanawa House",Kandy,2008-01-12,2008,1
LA2007,LANDSLIDE,lka002,lka002001,lka002001027,Lunuketiyamaditta(GN),Kandy,2007-12-23,2007,12
LA2006,LANDSLIDE,lka002,lka002001,lka002001027,Okkanigama,Kandy,2006-12-12,2006,12
LA2007,LANDSLIDE,lka002,lka002001,lka002001027,Wavinna(GN),Kandy,2007-06-21,2007,6
LA2006,LANDSLIDE,lka002,lka002001,lka002001027,Makkanigama(GN),Kandy,2006-11-21,2006,11
RA2008,RAINS,lka002,lka002001,lka002001027,Hapuwala(GN),Kandy,2008-07-30,2008,7
RA2008,RAINS,lka002,lka002001,lka002001027,"04,Thennewatta, Nalamalpotha, Godagoda.",Kandy,2008-11-15,2008,11
RA2008,RAINS,lka002,lka002001,lka002001027,Wepathana(GN),Kandy,2008-11-10,2008,11
RA2008,RAINS,lka002,lka002001,lka002001027,Udagunnepana(GN),Kandy,2008-10-10,2008,10
RA2008,RAINS,lka002,lka002001,lka002001027,Gonawala(GN),Kandy,2008-09-28,2008,9
RA2008,RAINS,lka002,lka002001,lka002001027,Arangala(GN),Kandy,2008-07-09,2008,7
RA2008,RAINS,lka002,lka002001,lka002001027,Gonawala(GN),Kandy,2008-03-12,2008,3
RA2008,RAINS,lka002,lka002001,lka002001027,Dambarawa(GN),Kandy,2008-04-12,2008,4
RA2008,RAINS,lka002,lka002001,lka002001027,Kengalla(GN),Kandy,2008-12-18,2008,12
RA2007,RAINS,lka002,lka002001,lka002001027,Polgolla(GN),Kandy,2007-01-13,2007,1
RA2007,RAINS,lka002,lka002001,lka002001027,Pilawala(GN),Kandy,2007-11-04,2007,11
RA2006,RAINS,lka002,lka002001,lka002001027,Kengalla(GN),Kandy,2006-02-11,2006,2
RA2006,RAINS,lka002,lka002001,lka002001027,Arangala(GN),Kandy,2006-01-11,2006,1
RA2006,RAINS,lka002,lka002001,lka002001027,Dambarawa(GN),Kandy,2006-01-11,2006,1
RA2006,RAINS,lka002,lka002001,lka002001027,Lunuketiyamaditta(GN),Kandy,2006-10-31,2006,10
RA2006,RAINS,lka002,lka002001,lka002001027,Galpihilla(GN),Kandy,2006-10-29,2006,10
RA2006,RAINS,lka002,lka002001,lka002001027,Rajawella(GN),Kandy,2006-10-28,2006,10
RA2006,RAINS,lka002,lka002001,lka002001027,Hurikaduwa(GN),Kandy,2006-10-27,2006,10
RA2006,RAINS,lka002,lka002001,lka002001027,Galpihilla(GN),Kandy,2006-05-11,2006,5
RA2006,RAINS,lka002,lka002001,lka002001027,Narampanawa(GN),Kandy,2006-08-11,2006,8
RA2008,RAINS,lka002,lka002001,lka002001027,Hapuwala(GN),Kandy,2008-01-13,2008,1
RA2008,RAINS,lka002,lka002001,lka002001027,Hapuwala(GN),Kandy,2008-01-15,2008,1
RA2008,RAINS,lka002,lka002001,lka002001027,Amunugama(GN),Kandy,2008-03-22,2008,3
RA2008,RAINS,lka002,lka002001,lka002001027,Sirimalwatta(GN),Kandy,2008-11-03,2008,11
RA2008,RAINS,lka002,lka002001,lka002001027,Hapuwala(GN),Kandy,2008-04-29,2008,4
RA2008,RAINS,lka002,lka002001,lka002001027,Rajawella(GN),Kandy,2008-07-04,2008,7
RA2007,RAINS,lka002,lka002001,lka002001027,Menikhinna(GN),Kandy,2007-12-22,2007,12
RA2007,RAINS,lka002,lka002001,lka002001027,Hurikaduwa East(GN),Kandy,2007-12-23,2007,12
RA2006,RAINS,lka002,lka002001,lka002001027,Menikhinna(GN),Kandy,2006-11-01,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Naarampanawa(GN),Kandy,2006-11-01,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Wavinna(GN),Kandy,2006-08-01,2006,8
RA2006,RAINS,lka002,lka002001,lka002001027,Maharathenna(GN),Kandy,2006-07-01,2006,7
RA2006,RAINS,lka002,lka002001,lka002001027,Lunuketiyamaditta(GN),Kandy,2006-06-01,2006,6
RA2006,RAINS,lka002,lka002001,lka002001027,Naranpanawa(GN),Kandy,2006-06-01,2006,6
RA2007,RAINS,lka002,lka002001,lka002001027,Sirimalwatta West(GN),Kandy,2007-12-28,2007,12
RA2006,RAINS,lka002,lka002001,lka002001027,Galpihilla(GN),Kandy,2006-12-01,2006,12
RA2006,RAINS,lka002,lka002001,lka002001027,Gonawala(GN),Kandy,2006-01-13,2006,1
RA2006,RAINS,lka002,lka002001,lka002001027,Heepitiya(GN),Kandy,2006-01-13,2006,1
RA2006,RAINS,lka002,lka002001,lka002001027,Maharathenna(GN),Kandy,2006-01-13,2006,1
RA2006,RAINS,lka002,lka002001,lka002001027,Udagunnepana(GN),Kandy,2006-04-02,2006,4
RA2006,RAINS,lka002,lka002001,lka002001027,Menikhinna(GN),Kandy,2006-01-16,2006,1
RA2006,RAINS,lka002,lka002001,lka002001027,Pallegunnepana(GN),Kandy,2006-01-15,2006,1
RA2006,RAINS,lka002,lka002001,lka002001027,"38/3, Polgollawatta, Polgolla",Kandy,2006-01-14,2006,1
RA2006,RAINS,lka002,lka002001,lka002001027,Gonawala(GN),Kandy,2006-01-14,2006,1
RA2006,RAINS,lka002,lka002001,lka002001027,Arangala(GN),Kandy,2006-11-03,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Mahawatta South(GN),Kandy,2006-06-03,2006,6
RA2006,RAINS,lka002,lka002001,lka002001027,Kengalla(GN),Kandy,2006-06-02,2006,6
RA2006,RAINS,lka002,lka002001,lka002001027,Maharathenna(GN),Kandy,2006-08-07,2006,8
RA2009,RAINS,lka002,lka002001,lka002001027,Hathamuna(GN),Kandy,2009-05-23,2009,5
RA2007,RAINS,lka002,lka002001,lka002001027,Menikhinna(GN),Kandy,2007-10-23,2007,10
RA2007,RAINS,lka002,lka002001,lka002001027,Nattarampotha(GN),Kandy,2007-12-19,2007,12
RA2007,RAINS,lka002,lka002001,lka002001027,Gonawala(GN),Kandy,2007-12-21,2007,12
RA2007,RAINS,lka002,lka002001,lka002001027,Hapuwala(GN),Kandy,2007-12-22,2007,12
RA2007,RAINS,lka002,lka002001,lka002001027,Sirimalwatta(GN),Kandy,2007-09-20,2007,9
RA2006,RAINS,lka002,lka002001,lka002001027,Naranpanawa(GN),Kandy,2006-05-12,2006,5
RA2006,RAINS,lka002,lka002001,lka002001027,Rajawella(GN),Kandy,2006-07-12,2006,7
RA2007,RAINS,lka002,lka002001,lka002001027,Menikhinna(GN),Kandy,2007-06-22,2007,6
RA2006,RAINS,lka002,lka002001,lka002001027,"Thennewatta, Gomagoda(GN)",Kandy,2006-11-21,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Wavinna(GN),Kandy,2006-11-21,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Wijaya Sri Gama(GN),Kandy,2006-11-22,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Rajawella South(GN),Kandy,2006-11-22,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Delgaslanda(GN),Kandy,2006-11-22,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Rajawella(GN),Kandy,2006-11-28,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Kandekumbura(GN),Kandy,2006-11-28,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Arangala North(GN),Kandy,2006-11-25,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Menikhinna(GN),Kandy,2006-11-28,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Kundasale(GN),Kandy,2006-10-11,2006,10
RA2006,RAINS,lka002,lka002001,lka002001027,,Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,"2/67, Henwala, Kundasale",Kandy,2006-11-11,2006,11
RA2007,RAINS,lka002,lka002001,lka002001027,Nattarampotha(GN),Kandy,2007-01-10,2007,1
RA2007,RAINS,lka002,lka002001,lka002001027,Amunugama(GN),Kandy,2007-09-27,2007,9
RA2007,RAINS,lka002,lka002001,lka002001027,Arangala(GN),Kandy,2007-09-20,2007,9
RA2006,RAINS,lka002,lka002001,lka002001027,Rajawella(GN),Kandy,2006-11-19,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Heepitiya(GN),Kandy,2006-11-19,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Amunugama(GN),Kandy,2006-11-18,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Galpihilla(GN),Kandy,2006-07-18,2006,7
RA2006,RAINS,lka002,lka002001,lka002001027,Ihalawela(GN),Kandy,2006-03-07,2006,3
RA2006,RAINS,lka002,lka002001,lka002001027,Aluth Pallekele(GN),Kandy,2006-03-07,2006,3
RA2006,RAINS,lka002,lka002001,lka002001027,Wavinna(GN),Kandy,2006-12-06,2006,12
RA2006,RAINS,lka002,lka002001,lka002001027,Narampanawa(GN),Kandy,2006-08-05,2006,8
RA2006,RAINS,lka002,lka002001,lka002001027,Nattarampotha(GN),Kandy,2006-02-05,2006,2
RA2006,RAINS,lka002,lka002001,lka002001027,Menikhinna(GN),Kandy,2006-04-23,2006,4
RA2006,RAINS,lka002,lka002001,lka002001027,Rajawella(GN),Kandy,2006-04-20,2006,4
RA2006,RAINS,lka002,lka002001,lka002001027,Lunuketiyamaditta(GN),Kandy,2006-04-19,2006,4
RA2006,RAINS,lka002,lka002001,lka002001027,Wijaya Sri Gama(GN),Kandy,2006-04-13,2006,4
RA2006,RAINS,lka002,lka002001,lka002001027,Gonawala(GN),Kandy,2006-12-03,2006,12
RA2006,RAINS,lka002,lka002001,lka002001027,Arangala(GN),Kandy,2006-12-03,2006,12
